9,11,590,430,55,180,1,1,1
9,7,546,436,55,168,1,1,1
9,4,643,421,73,196,1,1,1
9,3,1427,427,70,183,1,1,1
9,2,1360,399,71,249,1,1,1
9,1,420,434,73,182,1,1,1
10,17,504,431,58,179,1,1,1
10,14,5,344,269,487,1,1,1
10,11,587,429,56,182,1,1,1
10,4,641,422,71,196,1,1,1
10,3,1425,428,67,177,1,1,1
10,2,1362,396,71,250,1,1,1
10,1,417,433,73,182,1,1,1
11,21,1141,424,36,101,1,1,1
11,20,1070,417,32,87,1,1,1
11,17,501,434,58,178,1,1,1
11,14,5,341,264,495,1,1,1
11,11,585,427,58,186,1,1,1
11,4,639,424,72,197,1,1,1
11,3,1423,431,65,175,1,1,1
11,2,1369,400,70,237,1,1,1
11,1,413,435,74,182,1,1,1
12,21,1141,425,37,100,1,1,1
12,20,1069,417,32,87,1,1,1
12,17,498,435,58,177,1,1,1
12,14,6,334,260,501,1,1,1
12,11,582,425,59,187,1,1,1
12,4,636,422,73,198,1,1,1
12,3,1423,434,63,178,1,1,1
12,2,1371,406,70,236,1,1,1
12,1,410,435,75,181,1,1,1
13,21,1141,426,36,99,1,1,1
13,20,1069,417,32,87,1,1,1
13,17,496,436,60,177,1,1,1
13,14,7,329,255,506,1,1,1
13,11,580,426,60,187,1,1,1
13,4,634,422,75,199,1,1,1
13,3,1424,436,61,182,1,1,1
13,2,1373,410,71,239,1,1,1
13,1,408,436,76,181,1,1,1
14,21,1143,425,35,98,1,1,1
14,20,1067,417,32,87,1,1,1
14,17,492,436,63,175,1,1,1
14,14,8,326,251,505,1,1,1
14,11,579,427,59,184,1,1,1
14,4,631,423,75,200,1,1,1
14,2,1374,405,80,247,1,1,1
14,1,406,437,75,179,1,1,1
15,21,1143,424,35,99,1,1,1
15,20,1063,414,33,91,1,1,1
15,17,481,436,62,174,1,1,1
15,14,7,324,244,496,1,1,1
15,11,572,427,58,182,1,1,1
15,4,616,417,76,203,1,1,1
15,2,1372,403,88,254,1,1,1
15,1,399,435,74,179,1,1,1
16,20,1060,413,33,94,1,1,1
16,17,473,435,63,174,1,1,1
16,14,8,326,236,486,1,1,1
16,4,607,416,76,205,1,1,1
16,2,1369,401,93,258,1,1,1
16,1,391,437,72,180,1,1,1
17,17,467,436,63,174,1,1,1
17,14,6,332,228,475,1,1,1
17,4,601,416,76,208,1,1,1
17,2,1366,401,97,261,1,1,1
17,1,384,438,72,181,1,1,1
18,26,546,426,61,185,1,1,1
18,17,461,435,64,175,1,1,1
18,14,3,337,219,468,1,1,1
18,4,596,417,76,208,1,1,1
18,2,1365,401,101,264,1,1,1
18,1,376,437,74,182,1,1,1
19,27,7,351,186,410,1,1,1
19,26,542,429,60,181,1,1,1
19,17,454,438,66,175,1,1,1
19,14,1,344,211,456,1,1,1
19,4,584,421,75,203,1,1,1
19,2,1363,401,103,266,1,1,1
19,1,370,438,76,183,1,1,1
20,27,7,380,167,372,1,1,1
20,26,534,435,58,180,1,1,1
20,17,441,444,64,176,1,1,1
20,14,0,312,198,450,1,1,1
20,4,573,426,75,205,1,1,1
20,2,1359,409,105,266,1,1,1
20,1,356,440,74,185,1,1,1
21,29,1093,422,50,116,1,1,1
21,27,8,395,154,350,1,1,1
21,26,519,435,58,184,1,1,1
21,17,431,444,65,178,1,1,1
21,14,0,298,187,448,1,1,1
21,4,564,429,75,208,1,1,1
21,2,1349,413,104,266,1,1,1
21,1,345,439,75,183,1,1,1
22,29,1093,420,56,122,1,1,1
22,27,8,400,144,348,1,1,1
22,17,424,445,67,179,1,1,1
22,14,0,325,177,455,1,1,1
22,4,549,435,76,209,1,1,1
22,2,1343,414,105,265,1,1,1
22,1,334,441,78,183,1,1,1
23,29,1098,423,50,113,1,1,1
23,27,2,410,133,345,1,1,1
23,17,416,455,69,174,1,1,1
23,4,541,439,77,210,1,1,1
23,2,1337,414,105,267,1,1,1
23,1,322,442,76,184,1,1,1
24,29,1096,428,45,107,1,1,1
24,27,-1,409,122,345,1,1,1
24,17,400,459,68,172,1,1,1
24,4,529,442,76,210,1,1,1
24,2,1327,417,107,266,1,1,1
24,1,309,443,76,185,1,1,1
25,27,0,409,105,336,1,1,1
25,17,372,460,72,172,1,1,1
25,4,499,447,83,218,1,1,1
25,2,1308,418,112,262,1,1,1
25,1,285,449,75,186,1,1,1
26,17,356,460,72,172,1,1,1
26,4,476,444,84,219,1,1,1
26,2,1299,416,114,267,1,1,1
26,1,265,450,76,187,1,1,1
27,17,327,464,74,169,1,1,1
27,4,444,439,91,224,1,1,1
27,2,1288,419,114,265,1,1,1
27,1,236,449,78,190,1,1,1
28,17,306,460,73,173,1,1,1
28,4,422,438,96,228,1,1,1
28,2,1281,420,112,262,1,1,1
28,1,216,448,78,191,1,1,1
29,17,290,459,73,174,1,1,1
29,4,407,434,97,231,1,1,1
29,2,1266,423,109,263,1,1,1
29,1,199,447,78,193,1,1,1
30,17,270,458,73,175,1,1,1
30,4,379,431,98,236,1,1,1
30,2,1253,425,107,267,1,1,1
30,1,175,446,78,195,1,1,1
31,45,1177,437,71,212,1,1,1
31,17,252,456,71,177,1,1,1
31,4,357,429,100,241,1,1,1
31,2,1246,424,107,273,1,1,1
31,1,157,446,79,197,1,1,1
32,45,1167,438,69,192,1,1,1
32,17,235,455,70,179,1,1,1
32,4,337,430,103,248,1,1,1
32,2,1233,425,109,278,1,1,1
32,1,140,445,78,199,1,1,1
33,48,864,447,30,85,1,1,1
33,45,1156,443,68,197,1,1,1
33,17,220,456,67,180,1,1,1
33,4,323,431,102,253,1,1,1
33,2,1226,428,110,281,1,1,1
33,1,125,446,79,199,1,1,1
34,52,945,437,43,118,1,1,1
34,48,852,448,31,86,1,1,1
34,45,1141,444,71,206,1,1,1
34,17,208,459,65,181,1,1,1
34,4,298,431,107,259,1,1,1
34,2,1218,431,111,282,1,1,1
34,1,110,446,82,202,1,1,1
35,52,929,441,39,111,1,1,1
35,48,840,448,32,92,1,1,1
35,45,1129,450,69,198,1,1,1
35,17,189,465,62,180,1,1,1
35,4,274,441,106,262,1,1,1
35,2,1213,435,111,283,1,1,1
35,1,93,450,80,201,1,1,1
36,48,837,448,32,95,1,1,1
36,45,1121,452,68,191,1,1,1
36,17,177,466,62,180,1,1,1
36,4,262,442,105,263,1,1,1
36,2,1212,433,111,282,1,1,1
36,1,81,451,79,203,1,1,1
37,48,827,447,31,93,1,1,1
37,47,881,451,33,92,1,1,1
37,45,1115,455,68,187,1,1,1
37,17,170,469,61,178,1,1,1
37,4,255,443,103,261,1,1,1
37,2,1212,433,110,282,1,1,1
37,1,72,453,79,204,1,1,1
38,58,211,585,66,107,1,1,1
38,48,823,446,31,93,1,1,1
38,45,1110,455,68,186,1,1,1
38,17,163,472,60,175,1,1,1
38,4,251,441,102,260,1,1,1
38,2,1212,435,110,283,1,1,1
38,1,64,456,79,204,1,1,1
39,59,313,452,52,189,1,1,1
39,58,199,586,66,106,1,1,1
39,52,904,437,50,120,1,1,1
39,48,819,445,31,93,1,1,1
39,45,1103,455,70,187,1,1,1
39,17,157,470,59,173,1,1,1
39,4,223,441,107,266,1,1,1
39,2,1212,437,110,284,1,1,1
39,1,58,454,79,205,1,1,1
40,59,295,453,52,189,1,1,1
40,58,180,586,69,107,1,1,1
40,52,888,433,53,121,1,1,1
40,48,813,442,31,91,1,1,1
40,45,1094,450,69,179,1,1,1
40,17,143,469,58,173,1,1,1
40,4,198,442,114,272,1,1,1
40,2,1212,434,112,288,1,1,1
40,1,46,451,80,208,1,1,1
41,59,286,447,55,196,1,1,1
41,58,164,588,69,106,1,1,1
41,52,877,434,47,115,1,1,1
41,48,810,441,29,88,1,1,1
41,45,1087,444,67,176,1,1,1
41,17,133,467,57,171,1,1,1
41,4,184,439,117,276,1,1,1
41,2,1211,432,114,290,1,1,1
41,1,36,450,82,208,1,1,1
42,59,281,442,54,191,1,1,1
42,58,151,591,72,104,1,1,1
42,52,875,434,44,113,1,1,1
42,48,807,440,29,87,1,1,1
42,45,1080,441,66,175,1,1,1
42,17,126,466,58,167,1,1,1
42,4,173,438,116,280,1,1,1
42,2,1211,430,118,295,1,1,1
42,1,26,449,82,207,1,1,1
43,59,279,442,53,186,1,1,1
43,58,140,593,73,100,1,1,1
43,52,877,430,46,117,1,1,1
43,48,805,436,29,87,1,1,1
43,45,1076,439,65,175,1,1,1
43,4,167,438,114,280,1,1,1
43,2,1211,426,120,298,1,1,1
43,1,18,451,81,208,1,1,1
44,61,856,442,33,94,1,1,1
44,59,260,443,57,196,1,1,1
44,58,126,595,75,100,1,1,1
44,52,876,428,48,119,1,1,1
44,48,794,435,29,85,1,1,1
44,45,1069,436,64,175,1,1,1
44,4,152,439,118,280,1,1,1
44,2,1210,424,121,302,1,1,1
44,1,11,449,80,213,1,1,1
45,62,513,439,30,93,1,1,1
45,61,853,442,33,94,1,1,1
45,59,247,444,60,198,1,1,1
45,58,107,595,77,99,1,1,1
45,52,874,428,50,120,1,1,1
45,48,789,434,29,86,1,1,1
45,45,1063,436,62,174,1,1,1
45,4,134,439,119,282,1,1,1
45,2,1211,417,123,310,1,1,1
45,1,0,449,81,214,1,1,1
46,61,847,438,34,99,1,1,1
46,59,240,444,62,200,1,1,1
46,58,90,603,79,96,1,1,1
46,52,878,428,46,118,1,1,1
46,48,785,433,29,87,1,1,1
46,45,1056,435,62,174,1,1,1
46,4,119,437,123,288,1,1,1
46,2,1212,414,124,317,1,1,1
46,1,-4,453,80,209,1,1,1
47,61,845,436,34,103,1,1,1
47,59,237,438,62,199,1,1,1
47,58,76,597,80,101,1,1,1
47,52,880,429,43,116,1,1,1
47,48,782,432,30,87,1,1,1
47,45,1051,434,63,175,1,1,1
47,4,108,432,123,291,1,1,1
47,2,1213,412,125,326,1,1,1
47,1,-9,451,76,205,1,1,1
48,61,845,436,34,104,1,1,1
48,59,220,440,65,203,1,1,1
48,58,63,606,81,100,1,1,1
48,52,882,430,40,113,1,1,1
48,48,778,431,29,89,1,1,1
48,45,1044,434,63,177,1,1,1
48,4,97,436,120,296,1,1,1
48,2,1215,409,125,332,1,1,1
48,1,-12,452,72,200,1,1,1
49,65,1775,332,101,309,1,1,1
49,64,485,446,28,85,1,1,1
49,61,844,437,34,104,1,1,1
49,59,210,440,67,204,1,1,1
49,58,48,614,81,98,1,1,1
49,52,881,432,39,111,1,1,1
49,48,776,431,29,89,1,1,1
49,45,1040,434,63,178,1,1,1
49,4,90,437,118,301,1,1,1
49,2,1219,406,124,339,1,1,1
49,1,-14,453,67,198,1,1,1
50,65,1775,332,100,308,1,1,1
50,64,481,444,29,89,1,1,1
50,61,843,435,35,107,1,1,1
50,59,203,436,67,203,1,1,1
50,58,27,618,82,97,1,1,1
50,52,878,434,37,111,1,1,1
50,48,773,431,29,90,1,1,1
50,45,1031,434,63,177,1,1,1
50,4,69,438,123,307,1,1,1
50,2,1224,401,122,349,1,1,1
50,1,-14,457,58,196,1,1,1
51,65,1775,332,102,310,1,1,1
51,64,474,445,30,95,1,1,1
51,61,842,435,35,108,1,1,1
51,59,195,434,68,201,1,1,1
51,58,8,622,80,98,1,1,1
51,52,876,436,36,111,1,1,1
51,48,773,435,29,87,1,1,1
51,45,1024,436,63,175,1,1,1
51,4,49,439,127,314,1,1,1
51,2,1229,399,120,356,1,1,1
52,65,1775,330,101,309,1,1,1
52,64,472,444,30,96,1,1,1
52,61,843,435,34,108,1,1,1
52,59,180,434,68,200,1,1,1
52,58,-1,617,78,100,1,1,1
52,52,874,433,35,111,1,1,1
52,48,776,438,29,85,1,1,1
52,45,1017,435,63,174,1,1,1
52,4,33,437,131,323,1,1,1
52,2,1232,396,120,363,1,1,1
53,67,817,440,32,93,1,1,1
53,65,1775,330,102,309,1,1,1
53,61,849,432,33,108,1,1,1
53,59,173,433,69,202,1,1,1
53,52,874,432,34,109,1,1,1
53,48,779,438,28,83,1,1,1
53,45,1009,434,63,173,1,1,1
53,4,19,433,132,331,1,1,1
53,2,1234,393,119,370,1,1,1
54,67,812,436,33,94,1,1,1
54,65,1774,328,103,310,1,1,1
54,61,855,426,34,110,1,1,1
54,59,164,432,70,202,1,1,1
54,45,1004,432,63,173,1,1,1
54,4,11,429,133,337,1,1,1
54,2,1235,393,119,377,1,1,1
55,69,743,425,30,92,1,1,1
55,68,440,437,29,85,1,1,1
55,67,809,430,34,95,1,1,1
55,61,857,420,34,112,1,1,1
55,59,166,428,66,199,1,1,1
55,45,992,427,64,174,1,1,1
55,4,-2,418,126,345,1,1,1
55,2,1237,389,120,384,1,1,1
56,69,741,425,30,91,1,1,1
56,67,806,427,35,98,1,1,1
56,61,853,418,34,111,1,1,1
56,59,169,425,61,196,1,1,1
56,45,982,426,64,174,1,1,1
56,4,-14,418,121,352,1,1,1
56,2,1237,388,121,390,1,1,1
57,69,739,425,30,91,1,1,1
57,67,803,423,36,103,1,1,1
57,61,849,417,34,111,1,1,1
57,59,168,424,57,192,1,1,1
57,45,975,426,64,171,1,1,1
57,4,-17,414,111,358,1,1,1
57,2,1237,389,124,394,1,1,1
58,71,124,431,71,197,1,1,1
58,69,738,426,30,90,1,1,1
58,61,845,416,34,112,1,1,1
58,59,165,425,54,188,1,1,1
58,45,969,425,64,172,1,1,1
58,4,-19,411,103,363,1,1,1
58,2,1238,390,128,398,1,1,1
59,74,786,431,34,91,1,1,1
59,71,107,435,71,198,1,1,1
59,69,738,426,30,90,1,1,1
59,61,844,416,34,112,1,1,1
59,59,146,429,54,189,1,1,1
59,45,966,426,63,172,1,1,1
59,4,-17,414,94,363,1,1,1
59,2,1238,390,131,401,1,1,1
60,74,782,429,35,93,1,1,1
60,71,94,436,70,196,1,1,1
60,61,840,417,35,114,1,1,1
60,59,143,430,53,189,1,1,1
60,45,957,429,64,169,1,1,1
60,2,1243,390,133,407,1,1,1
61,76,1750,316,121,322,1,1,1
61,74,781,427,37,93,1,1,1
61,71,87,437,70,194,1,1,1
61,61,837,420,35,113,1,1,1
61,59,140,431,53,186,1,1,1
61,45,952,430,65,168,1,1,1
61,2,1247,388,132,414,1,1,1
62,76,1750,318,118,321,1,1,1
62,74,779,429,37,94,1,1,1
62,73,9,458,70,190,1,1,1
62,71,81,441,71,200,1,1,1
62,61,836,422,36,112,1,1,1
62,59,137,434,53,184,1,1,1
62,45,947,432,65,167,1,1,1
62,2,1253,388,131,415,1,1,1
63,77,714,424,33,98,1,1,1
63,76,1760,318,114,318,1,1,1
63,74,777,429,38,96,1,1,1
63,73,4,457,72,191,1,1,1
63,71,78,440,71,206,1,1,1
63,61,836,422,37,113,1,1,1
63,59,135,434,53,183,1,1,1
63,45,945,433,65,166,1,1,1
63,2,1265,388,133,417,1,1,1
64,77,715,424,32,97,1,1,1
64,76,1765,317,112,319,1,1,1
64,74,777,427,38,98,1,1,1
64,73,1,456,73,190,1,1,1
64,71,68,442,72,208,1,1,1
64,61,836,421,37,114,1,1,1
64,59,134,435,54,182,1,1,1
64,45,943,432,65,166,1,1,1
64,2,1275,389,134,419,1,1,1
65,76,1770,319,109,318,1,1,1
65,74,774,426,39,100,1,1,1
65,73,-4,463,69,184,1,1,1
65,71,62,439,72,194,1,1,1
65,61,836,420,37,115,1,1,1
65,59,130,436,56,180,1,1,1
65,45,941,431,63,166,1,1,1
65,2,1287,387,132,428,1,1,1
66,76,1770,320,107,318,1,1,1
66,74,771,424,44,111,1,1,1
66,73,-6,463,66,181,1,1,1
66,71,59,442,73,199,1,1,1
66,61,837,418,37,116,1,1,1
66,59,126,435,55,179,1,1,1
66,45,939,429,63,166,1,1,1
66,2,1298,383,133,441,1,1,1
67,76,1771,318,107,321,1,1,1
67,74,770,422,42,110,1,1,1
67,73,-6,461,62,184,1,1,1
67,71,57,439,73,195,1,1,1
67,61,836,414,37,120,1,1,1
67,59,124,434,55,179,1,1,1
67,45,935,427,64,166,1,1,1
67,2,1305,381,134,447,1,1,1
68,76,1767,320,107,320,1,1,1
68,73,-6,458,58,185,1,1,1
68,71,53,436,73,196,1,1,1
68,61,836,412,38,121,1,1,1
68,59,121,433,55,178,1,1,1
68,45,931,425,64,167,1,1,1
68,2,1310,378,135,451,1,1,1
69,73,-6,446,55,186,1,1,1
69,71,50,433,72,196,1,1,1
69,61,836,410,38,122,1,1,1
69,59,111,430,56,179,1,1,1
69,45,929,424,64,168,1,1,1
69,2,1315,371,146,470,1,1,1
70,73,-8,439,52,186,1,1,1
70,71,47,431,73,194,1,1,1
70,61,836,409,37,122,1,1,1
70,59,104,429,57,180,1,1,1
70,45,922,423,66,168,1,1,1
70,2,1335,375,167,485,1,1,1
71,73,-8,437,48,185,1,1,1
71,71,48,430,71,193,1,1,1
71,61,834,411,38,118,1,1,1
71,59,101,428,58,182,1,1,1
71,45,918,424,66,166,1,1,1
71,2,1341,374,180,494,1,1,1
72,71,33,433,72,195,1,1,1
72,61,834,411,38,117,1,1,1
72,59,97,427,60,181,1,1,1
72,45,915,426,66,163,1,1,1
72,2,1346,371,190,504,1,1,1
73,79,764,413,44,117,1,1,1
73,71,26,433,72,197,1,1,1
73,61,835,411,38,117,1,1,1
73,59,95,427,60,181,1,1,1
73,45,913,427,65,162,1,1,1
73,2,1349,367,198,517,1,1,1
74,80,1817,282,97,342,1,1,1
74,79,766,415,40,112,1,1,1
74,71,21,432,71,199,1,1,1
74,61,834,412,39,117,1,1,1
74,59,93,428,61,181,1,1,1
74,45,911,428,65,161,1,1,1
74,2,1353,362,197,529,1,1,1
75,80,1816,308,94,330,1,1,1
75,79,763,416,41,115,1,1,1
75,71,15,432,73,200,1,1,1
75,61,832,416,40,115,1,1,1
75,59,91,427,61,176,1,1,1
75,45,906,428,64,163,1,1,1
75,2,1363,359,197,540,1,1,1
76,71,14,430,73,201,1,1,1
76,61,830,419,41,115,1,1,1
76,59,90,426,60,173,1,1,1
76,45,902,427,64,164,1,1,1
76,2,1382,356,202,552,1,1,1
77,82,704,419,33,113,1,1,1
77,81,55,427,61,185,1,1,1
77,71,16,429,71,199,1,1,1
77,61,829,420,42,115,1,1,1
77,59,90,426,60,173,1,1,1
77,45,898,426,64,165,1,1,1
77,2,1400,359,202,564,1,1,1
78,82,702,419,33,112,1,1,1
78,81,54,427,61,186,1,1,1
78,61,825,419,43,116,1,1,1
78,59,87,426,60,173,1,1,1
78,45,895,425,64,168,1,1,1
78,2,1414,359,197,574,1,1,1
79,82,699,420,34,112,1,1,1
79,61,822,419,43,118,1,1,1
79,59,84,426,61,170,1,1,1
79,45,889,425,64,169,1,1,1
79,2,1428,361,192,582,1,1,1
80,83,-2,425,46,197,1,1,1
80,82,695,419,34,113,1,1,1
80,61,820,418,44,118,1,1,1
80,59,72,426,63,173,1,1,1
80,45,885,425,65,170,1,1,1
80,2,1457,367,193,592,1,1,1
81,83,-3,423,43,193,1,1,1
81,82,692,416,34,115,1,1,1
81,71,20,416,67,197,1,1,1
81,61,819,417,44,118,1,1,1
81,59,66,424,64,175,1,1,1
81,45,882,425,66,170,1,1,1
81,2,1471,369,192,604,1,1,1
82,85,594,579,355,137,1,1,1
82,84,739,411,43,127,1,1,1
82,83,-2,423,39,190,1,1,1
82,71,16,415,67,194,1,1,1
82,61,818,415,43,119,1,1,1
82,59,68,416,63,173,1,1,1
82,45,878,424,65,169,1,1,1
82,2,1483,368,192,612,1,1,1
83,85,595,575,355,139,1,1,1
83,84,735,409,45,125,1,1,1
83,71,13,413,66,194,1,1,1
83,61,818,412,43,118,1,1,1
83,59,68,414,62,171,1,1,1
83,45,875,424,64,168,1,1,1
83,2,1496,362,192,626,1,1,1
84,85,589,571,354,141,1,1,1
84,84,737,407,40,110,1,1,1
84,71,10,414,65,193,1,1,1
84,61,816,411,44,118,1,1,1
84,59,67,413,61,168,1,1,1
84,45,872,424,63,167,1,1,1
84,2,1507,357,194,638,1,1,1
85,84,730,410,43,114,1,1,1
85,71,0,405,64,193,1,1,1
85,61,815,411,44,118,1,1,1
85,59,61,412,61,167,1,1,1
85,45,868,418,62,166,1,1,1
85,2,1524,350,217,653,1,1,1
86,84,728,411,46,116,1,1,1
86,71,-3,403,62,191,1,1,1
86,61,816,411,44,117,1,1,1
86,59,61,413,60,164,1,1,1
86,45,866,416,61,167,1,1,1
86,2,1530,346,229,666,1,1,1
87,84,726,411,47,117,1,1,1
87,71,-3,408,60,191,1,1,1
87,61,814,411,44,117,1,1,1
87,59,60,414,59,163,1,1,1
87,45,863,414,61,169,1,1,1
87,2,1539,342,234,673,1,1,1
88,86,1844,401,70,506,1,1,1
88,84,724,411,47,118,1,1,1
88,71,-4,403,60,194,1,1,1
88,61,813,411,44,117,1,1,1
88,59,60,413,59,152,1,1,1
88,45,860,413,61,171,1,1,1
88,2,1552,338,238,680,1,1,1
89,86,1842,395,72,519,1,1,1
89,84,726,404,45,104,1,1,1
89,71,-3,409,59,192,1,1,1
89,61,815,411,44,118,1,1,1
89,45,858,411,61,173,1,1,1
89,2,1581,328,245,695,1,1,1
90,86,1842,391,76,537,1,1,1
90,84,725,411,45,108,1,1,1
90,71,-2,412,56,192,1,1,1
90,61,815,410,43,119,1,1,1
90,45,857,411,61,175,1,1,1
90,2,1612,331,244,720,1,1,1
91,84,727,408,43,104,1,1,1
91,71,-3,413,53,193,1,1,1
91,61,816,412,39,117,1,1,1
91,45,857,410,60,175,1,1,1
91,2,1636,323,246,718,1,1,1
92,84,727,413,44,108,1,1,1
92,61,819,411,38,119,1,1,1
92,45,857,415,60,175,1,1,1
92,2,1661,320,249,708,1,1,1
93,84,729,409,44,105,1,1,1
93,61,821,414,37,115,1,1,1
93,45,857,417,61,174,1,1,1
93,2,1682,321,246,707,1,1,1
94,84,731,407,46,108,1,1,1
94,45,859,413,60,175,1,1,1
94,2,1700,318,240,712,1,1,1
95,84,733,403,43,106,1,1,1
95,45,848,403,60,176,1,1,1
95,2,1724,329,223,724,1,1,1
96,84,735,400,41,104,1,1,1
96,45,844,397,62,177,1,1,1
96,2,1752,314,201,723,1,1,1
97,84,736,398,40,102,1,1,1
97,45,842,392,63,178,1,1,1
97,2,1770,341,180,714,1,1,1
98,89,690,394,32,101,1,1,1
98,88,543,566,320,144,1,1,1
98,84,736,396,40,100,1,1,1
98,45,841,389,63,178,1,1,1
98,2,1785,337,164,669,1,1,1
99,89,690,394,32,100,1,1,1
99,88,539,563,329,147,1,1,1
99,84,737,396,39,99,1,1,1
99,45,840,387,64,179,1,1,1
99,2,1793,347,151,626,1,1,1
100,89,691,391,33,102,1,1,1
100,88,536,563,333,147,1,1,1
100,84,739,394,39,99,1,1,1
100,45,837,385,64,180,1,1,1
100,2,1796,354,143,590,1,1,1
101,88,532,563,340,148,1,1,1
101,84,739,393,39,99,1,1,1
101,45,834,385,65,180,1,1,1
101,2,1796,359,138,568,1,1,1
102,88,531,563,343,147,1,1,1
102,84,736,391,43,106,1,1,1
102,45,831,384,65,182,1,1,1
102,2,1794,364,135,548,1,1,1
103,88,528,565,339,144,1,1,1
103,84,733,389,46,112,1,1,1
103,45,830,382,65,183,1,1,1
103,2,1779,367,142,542,1,1,1
104,88,524,568,348,148,1,1,1
104,84,737,387,44,111,1,1,1
104,45,828,382,64,184,1,1,1
104,2,1768,371,151,537,1,1,1
105,88,522,569,349,148,1,1,1
105,84,740,387,41,110,1,1,1
105,45,826,381,64,185,1,1,1
105,2,1742,376,171,530,1,1,1
106,88,520,573,356,151,1,1,1
106,84,742,388,39,110,1,1,1
106,45,824,382,64,185,1,1,1
106,2,1724,380,187,525,1,1,1
107,88,517,572,357,153,1,1,1
107,84,743,389,37,109,1,1,1
107,45,823,382,63,185,1,1,1
107,2,1713,383,200,522,1,1,1
108,88,516,573,364,156,1,1,1
108,84,744,389,36,109,1,1,1
108,45,821,380,64,186,1,1,1
108,2,1708,384,208,522,1,1,1
109,91,709,388,33,105,1,1,1
109,90,672,387,34,112,1,1,1
109,88,510,571,365,158,1,1,1
109,84,744,389,35,108,1,1,1
109,45,820,380,64,187,1,1,1
109,2,1704,384,215,524,1,1,1
110,91,708,389,32,98,1,1,1
110,88,508,571,365,159,1,1,1
110,84,743,389,35,106,1,1,1
110,45,815,379,63,187,1,1,1
110,2,1698,383,225,527,1,1,1
111,88,506,571,370,162,1,1,1
111,84,742,388,35,106,1,1,1
111,45,812,379,62,186,1,1,1
111,2,1696,379,230,527,1,1,1
112,88,503,571,374,163,1,1,1
112,84,741,387,36,105,1,1,1
112,45,810,380,63,183,1,1,1
112,2,1696,376,226,525,1,1,1
113,88,502,573,376,163,1,1,1
113,84,742,388,36,105,1,1,1
113,45,809,381,63,180,1,1,1
113,2,1702,375,223,523,1,1,1
114,88,503,576,384,163,1,1,1
114,84,744,388,35,105,1,1,1
114,45,809,383,64,177,1,1,1
114,2,1708,375,220,525,1,1,1
115,88,499,579,387,162,1,1,1
